link,name,year_of_birth,year_of_death,date_of_death,timestamp_of_death,median_views,median_views_before,median_views_after,median_share,median_share_before,median_share_after,max_views,max_share,max_change_before_views,max_change_before_share,median_views_bin2,median_views_before_bin2,median_views_after_bin2,median_share_bin2,median_share_before_bin2,median_share_after_bin2,max_views_bin2,max_share_bin2,max_change_before_views_bin2,max_change_before_share_bin2,median_views_bin3,median_views_before_bin3,median_views_after_bin3,median_share_bin3,median_share_before_bin3,median_share_after_bin3,max_views_bin3,max_share_bin3,max_change_before_views_bin3,max_change_before_share_bin3,pageid,description,canonical,display,thumbnail_source,thumbnail_width,thumbnail_height,extract_html
/wiki/David_Rockefeller,David Rockefeller,1915,2017,March 20,20170320,2028,2378,1558,0.000007980584409130643,0.00000923078377925992,0.000006430767883007373,425517,0.0015317308699218171,178.9390243902439,165.93724937673971,4058.5,4763,3107,0.000007968573209810749,0.000009347193403523413,0.000006438976934407072,786639,0.0014054046165999556,165.1562040730632,150.35578659046362,14221,17440,11145,0.00000810711863574492,0.000009568681469851172,0.000006628932484867952,1021122,0.0005560008893688126,58.550573394495416,58.10632228908969,659333,American banker and philanthropist,David_Rockefeller,David Rockefeller,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/David_Rockefeller_-_NARA_-_195929_%28cropped%29.jpg/241px-David_Rockefeller_-_NARA_-_195929_%28cropped%29.jpg,241,320,"<p><b>David Rockefeller</b> was an American banker who was chairman and chief executive of Chase Manhattan Corporation. He was the oldest living member of the Rockefeller family and family patriarch from August 2004 until his death in March 2017. Rockefeller was a son of John D. Rockefeller Jr. and Abby Aldrich Rockefeller, and a grandson of John D. Rockefeller and Laura Spelman Rockefeller.</p>"
/wiki/Don_Rickles,Don Rickles,1926,2017,April 6,20170406,2344.5,2131,2674,0.000009373331955797233,0.000008349304185436516,0.000010972926353495445,432151,0.0017007171905632221,202.79258564054433,203.69567963875852,4775,4341.5,5371.5,0.000009476052922726889,0.00000850502960452509,0.000010910052731813071,811154,0.0016327637258054127,186.83726822526776,191.9762542550943,17470,16100.5,19596.5,0.000009993927142872086,0.000008766106425760054,0.000011077460185199543,1133967,0.0006477137606947736,70.43054563522873,73.88842083771695,152195,American stand-up comedian,Don_Rickles,Don Rickles,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Don_Rickles_1973.JPG/266px-Don_Rickles_1973.JPG,266,320,"<p><b>Donald Jay Rickles</b> was an American stand-up comedian, actor and author. He became well known as an insult comic. His prominent film roles included <i>Run Silent, Run Deep</i> (1958) with Clark Gable and <i>Kelly's Heroes</i> (1970) with Clint Eastwood, and beginning in 1976 he enjoyed a two-year run starring in the NBC television sitcom <i>C.P.O. Sharkey</i>.</p>"
/wiki/Charlie_Murphy,Charlie Murphy,1959,2017,April 12,20170412,1655,1150,3382.5,0.000006532665856899472,0.000004531526714715178,0.000013933769063983792,876046,0.003426476086426005,761.7791304347826,756.1416498548373,3274,2333,6835,0.00000645911053689655,0.0000045840075036566,0.000014074325288357795,1440111,0.002856680971967753,617.2786112301758,623.1841832041108,11472,8455,24654,0.000006267130963272541,0.000004785985299754678,0.000014047055490146433,1806472,0.0010179573324964086,213.65724423418095,212.6954574115778,617139,American actor,Charlie_Murphy,Charlie Murphy,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/CharlieMurphyDec09.jpg/212px-CharlieMurphyDec09.jpg,212,320,"<p><b>Charles Quinton Murphy</b> was an American actor, comedian, and writer. Murphy was best known as a writer and cast member of the Comedy Central sketch-comedy series <i>Chappelle's Show</i>. He was the older brother of comedian Eddie Murphy and was the older half-brother of Vernon Lynch Jr.</p>"
/wiki/Chris_Cornell,Chris Cornell,1964,2017,May 18,20170518,2886.5,2270,7306,0.000011614794691999383,0.000008973810727583012,0.000029786859183961884,2418612,0.00939055357318206,1065.4678414096916,1046.4398969679733,5863,4562,14888,0.000011731905895225753,0.00000893796566321143,0.000029945266078859275,3494955,0.006999269843591041,766.1014905743095,783.0942864772863,20538,16288,53191,0.00001177358201979295,0.000009265362451129093,0.000031254872236392714,4528739,0.002522781063578926,278.04144155206285,272.28088236003066,222165,"singer-songwriter, musician",Chris_Cornell,Chris Cornell,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Chris_Cornell.jpg/213px-Chris_Cornell.jpg,213,320,"<p><b>Chris Cornell</b> was an American musician, singer and songwriter. He was best known as the lead vocalist for the rock bands Soundgarden and Audioslave. Cornell was also known for his numerous solo works and soundtrack contributions since 1991, and as the founder and frontman for Temple of the Dog, the one-off tribute band dedicated to his late friend Andrew Wood.</p>"
/wiki/Roger_Moore,Roger Moore,1927,2017,May 23,20170523,3692.5,3459.5,4221,0.000014670036161228499,0.00001358776170150314,0.000017165641407203845,1004139,0.0037518711969012726,290.25552825552825,276.12135680052614,7663,7085,8496,0.000014881678553647294,0.000014031541618465784,0.0000172867399117802,1439949,0.002786134165199267,203.23909668313337,198.56222794027565,28272.5,26989,29922,0.000015775982873019312,0.00001531906383185375,0.000017108741603088038,1796192,0.0010497191669339926,66.55274371040053,68.5237151862541,174716,British actor,Roger_Moore,Roger Moore,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Sir_Roger_Moore_3.jpg/234px-Sir_Roger_Moore_3.jpg,234,320,<p><b>Sir Roger George Moore</b> was an English actor. He is best known for having played Ian Fleming's fictional British secret agent James Bond in seven feature films from 1973 to 1985.</p>
/wiki/Gregg_Allman,Gregg Allman,1947,2017,May 27,20170527,1573,1374.5,2005,0.000006168622351016075,0.000005362653604399287,0.000008334710473255757,446536,0.001860076203323438,324.87158966897056,346.85742181771957,3201,2790,4102,0.000006260026879217292,0.000005466224771808868,0.000008473446438903444,793608,0.0017216382578319335,284.447311827957,314.9592872051278,12137,10152,14799,0.000006728878760362277,0.000005738264360008854,0.000008626449494318851,1088936,0.0006244447179610615,107.26319936958235,108.82118333776069,505104,"American rock and blues singer, keyboardist, guitarist and songwriter",Gregg_Allman,Gregg Allman,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Gregg_Allman_1975.JPG/265px-Gregg_Allman_1975.JPG,265,320,"<p><b>Gregory LeNoir Allman</b> was an American singer-songwriter and musician. He was known for performing in the Allman Brothers Band. Allman grew up with an interest in rhythm and blues music, and the Allman Brothers Band fused it with rock music, jazz, and country at times. He wrote several of the band's biggest songs, including &quot;Whipping Post&quot;, &quot;Melissa&quot;, and &quot;Midnight Rider&quot;. Allman also had a successful solo career, releasing seven studio albums. He was born and spent much of his childhood in Nashville, Tennessee, before relocating to Daytona Beach, Florida.</p>"
/wiki/Adam_West,Adam West,1928,2017,June 9,20170609,2406,2319,2646.5,0.00000960584662580225,0.00000914354702659035,0.000010808724415220229,677638,0.0030211153061163345,292.2112979732643,330.40955521206695,4856,4634.5,5305,0.000009713927853756106,0.000009192015699337757,0.000010777655373043268,679893,0.0014698187702580064,146.70255691013054,159.9016818872383,17473,16731,18872,0.00000974200417106952,0.000009446965635808438,0.000010913871765854995,1460083,0.0008660109145312579,87.2681250373558,91.6708018126656,278513,American actor,Adam_West,Adam West,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Adam_West_at_WonderCon_2009_1.JPG/239px-Adam_West_at_WonderCon_2009_1.JPG,239,320,"<p><b>William West Anderson</b>, known professionally as <b>Adam West</b>, was an American actor known primarily for his role as Batman in the 1960s ABC series of the same name and its 1966 theatrical feature film.</p>"
/wiki/Prodigy_(rapper),Prodigy (rapper),1974,2017,June 20,20170620,705,617,1708,0.0000027463630331545748,0.0000024287228561976285,0.000006868704716950464,255732,0.001058075065579309,414.47649918962725,435.65080424030566,1391.5,1229,3433,0.0000027365877587156404,0.0000024271322117587468,0.000006861031479588783,501285,0.0010263021493228117,407.8803905614321,422.8455888602514,4929,4334.5,12098,0.0000027337291007268096,0.000002454965715169301,0.0000068864735802784455,731227,0.00044752641996031225,168.69927327258046,182.2943665547075,2017883,American rapper,Prodigy_(rapper),Prodigy (rapper),https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Prodigy.jpg/239px-Prodigy.jpg,239,320,"<p><b>Albert Johnson</b>, better known by his stage name <b>Prodigy</b>, was an American rapper who was one half of the hip hop duo Mobb Deep with Havoc.</p>"
/wiki/Nelsan_Ellis,Nelsan Ellis,1977,2017,July 8,20170708,807.5,675.5,2156,0.000003172937530709881,0.000002628265418386066,0.00000875094989154253,373792,0.0015778675606542866,553.3560325684678,600.3455928066826,1627,1359,4344,0.0000031608975530190163,0.0000026415966263868095,0.000008711964436307818,609321,0.001323306819736462,448.3598233995585,500.9496175600771,5602,4774,15788,0.0000031166149265577696,0.000002643007215375865,0.000009178977541276263,882925,0.0005320027120970131,184.9444909928781,201.28689358169476,20128239,American film and television actor and playwright,Nelsan_Ellis,Nelsan Ellis,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Nelsan_Ellis_at_True_Blood_premiere_party_%28crop%29.jpg/317px-Nelsan_Ellis_at_True_Blood_premiere_party_%28crop%29.jpg,317,320,"<p><b>Nelsan Ellis</b> was an American actor and playwright. He achieved critical acclaim for his portrayal of Lafayette Reynolds in the HBO television series <i>True Blood</i> (2008–2014), for which he won a Satellite Award from the International Press Academy, among other accolades. He also starred as Shinwell Johnson in <i>Elementary</i> from 2016 to 2017, and played a variety of guest roles in other television series, including <i>Veronica Mars</i> and <i>Without a Trace.</i></p>"
/wiki/Martin_Landau,Martin Landau,1928,2017,July 15,20170715,1363,1368,1345.5,0.00000546212671876805,0.000005461289666137573,0.0000054623430110304505,494547,0.0020108837307577427,361.5109649122807,368.2067521937386,2772,2784.5,2720.5,0.000005525805371247017,0.0000055316529814341505,0.000005517080778584364,578921,0.0011953661401484222,207.90842161968038,216.09564883415888,9914,9985,9445,0.000005592109850343957,0.000005618357872051906,0.000005386304604362557,677380,0.000408789978356955,67.83975963945919,72.75969022736157,261053,American actor and acting coach,Martin_Landau,Martin Landau,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Martin_Landau-Mission-1968.jpg/267px-Martin_Landau-Mission-1968.jpg,267,320,"<p><b>Martin James Landau</b> was an American actor, acting coach, producer, and editorial cartoonist. His career began in the 1950s, with early film appearances including a supporting role in Alfred Hitchcock's <i>North by Northwest</i> (1959). He played regular roles in the television series <i>Mission: Impossible</i> and <i>Space: 1999</i>.</p>"
/wiki/Chester_Bennington,Chester Bennington,1976,2017,July 20,20170720,1834.5,1595,8813,0.000007465376837761596,0.000006382250928428085,0.000035749085367266315,2550909,0.010708353960908303,1599.315987460815,1677.833429144992,3686,3219,17534,0.000007452481379399433,0.0000064014381174227104,0.0000363823136182142,4862969,0.010299752409148202,1510.707983845915,1608.9747678909057,12856,11411,64796,0.000007249570339589571,0.000006475763254585942,0.00003906612902108576,6515919,0.003887172510936349,571.0208570677416,600.2647654210598,142809,American musician,Chester_Bennington,Chester Bennington,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Linkin_Park-Rock_im_Park_2014-_by_2eight_3SC0327.jpg/212px-Linkin_Park-Rock_im_Park_2014-_by_2eight_3SC0327.jpg,212,320,"<p><b>Chester Charles Bennington</b> was an American singer, songwriter, musician, and actor. He served as lead singer for the bands Linkin Park, Dead by Sunrise, Grey Daze, and Stone Temple Pilots.</p>"
/wiki/John_Heard_(actor),John Heard (actor),1946,2017,July 21,20170721,1281.5,1055,2137.5,0.000005087092243124075,0.00000416514847219775,0.000008797084972203062,552500,0.0024387879131375695,523.696682464455,585.5224440176409,2574,2145,4347,0.0000050501938769429355,0.000004174770072482254,0.000008836088760917788,553392,0.0012017864103107572,257.9916083916084,287.86888605728495,8621,7487,14620,0.000004824408507927371,0.0000042314170242145685,0.00000862714274077937,1000474,0.000598274075145124,133.62815546948042,141.38858725610368,2388084,American film and television actor,John_Heard_(actor),John Heard (actor),https://upload.wikimedia.org/wikipedia/en/1/1f/John_Heard.jpg,214,317,"<p><b>John Heard Jr.</b> was an American film and television actor. He had lead roles in several films, including <i>Deceived</i>, <i>Chilly Scenes of Winter</i>, <i>Heart Beat</i>, <i>Cutter's Way</i>, <i>Cat People</i>, and <i>C.H.U.D.</i>, as well as supporting roles in <i>After Hours</i>, <i>Big</i>, <i>Beaches</i>, <i>Awakenings</i>, <i>Rambling Rose</i>, <i>The Pelican Brief</i>, <i>My Fellow Americans</i>, <i>Snake Eyes</i>, and <i>Animal Factory</i>. He also played Peter McCallister in <i>Home Alone</i> and <i>Home Alone 2: Lost in New York</i>, as well as George in <i>Sharknado</i>. Heard was nominated for an Emmy Award in 1999 for guest starring on <i>The Sopranos</i>.</p>"
/wiki/Sam_Shepard,Sam Shepard,1943,2017,July 27,20170727,2768.5,2538,3843,0.00001099230751794284,0.000010070280293744303,0.000015424508253170853,871256,0.0036104251270034178,343.28447596532703,358.5228039031076,5647,5112,7645,0.000011110514006186606,0.000010149424223967285,0.000015086210687425847,1425680,0.0029861046205949633,278.8888888888889,294.2141893668655,19877,17849,27521.5,0.000011132700210570103,0.000010301389014982718,0.000015473216777081748,1666567,0.0010248678563052895,93.37032886996471,99.48831704294287,171022,American playwright and actor,Sam_Shepard,Sam Shepard,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Sam_Shepard_Stealth_crop.jpg/299px-Sam_Shepard_Stealth_crop.jpg,299,320,"<p><b>Samuel Shepard Rogers III</b>, known professionally as <b>Sam Shepard</b>, was an American actor, playwright, author, screenwriter, and director whose body of work spanned half a century. He won 10 Obie Awards for writing and directing, the most given to any writer or director. He wrote 44 plays as well as several books of short stories, essays, and memoirs. Shepard received the Pulitzer Prize for Drama in 1979 for his play <i>Buried Child</i>. He was nominated for an Academy Award for Best Supporting Actor for his portrayal of pilot Chuck Yeager in <i>The Right Stuff</i> (1983). Shepard received the PEN/Laura Pels International Foundation for Theater Award as a master American dramatist in 2009. <i>New York</i> magazine described him as &quot;the greatest American playwright of his generation.&quot;</p>"
/wiki/Glen_Campbell,Glen Campbell,1936,2017,August 8,20170808,2939.5,3146,2390.5,0.000011729997667157508,0.000012382535404950644,0.000009460648778242674,517625,0.0021542727476313167,164.53432930705657,173.9767080956635,6003,6332,4885.5,0.00001177509562717747,0.000012524981336422426,0.000009943392569989936,838722,0.0017548233460737866,132.45767530006316,140.10586514574607,21367.5,23008,17345.5,0.000011964987505084551,0.000013017697332813501,0.000009748233325514256,1188205,0.0007303824892748467,51.643124130737135,56.10688823082276,171038,"American musician, songwriter, actor",Glen_Campbell,Glen Campbell,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Glen_Campbell_1967.JPG/259px-Glen_Campbell_1967.JPG,259,320,"<p><b>Glen Travis Campbell</b> was an American singer, guitarist, songwriter, television host, and actor. He was best known for a series of hit songs in the 1960s and 1970s, and for hosting a music and comedy variety show called <i>The Glen Campbell Goodtime Hour</i> on CBS television, from January 1969 through June 1972. He released over 70 albums in a career that spanned five decades, accumulating over 45 million record sales worldwide, including 12 gold albums, four platinum albums, and one double-platinum album.</p>"
/wiki/Bruce_Forsyth,Bruce Forsyth,1928,2017,August 18,20170818,1063.5,1051,1086,0.000004220956191237437,0.000004156126759050979,0.00000433617370670523,463804,0.0020392974236878225,441.2978116079924,490.67257615440997,2170,2143,2311,0.000004314503193827569,0.000004276860789121261,0.000004499992165767641,693445,0.0015569135228313904,323.58609426038265,364.0318447566958,8165,8060,8560,0.0000047100011932833395,0.000004584968064401112,0.000004912624087641584,916868,0.000561302078744453,113.75533498759305,122.42224391976659,147505,"British presenter, actor, comedian, singer, dancer, and screenwriter",Bruce_Forsyth,Bruce Forsyth,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Bruce_Forsyth1.jpg/135px-Bruce_Forsyth1.jpg,135,320,"<p><b>Sir Bruce Joseph Forsyth-Johnson</b> was a British presenter, actor, comedian, singer, dancer, and screenwriter whose career spanned more than 75 years. In 2012, <i>Guinness World Records</i> recognised Forsyth as having the longest television career for a male entertainer.Forsyth came to national attention from the mid-1950s through the ITV series <i>Sunday Night at the London Palladium</i>. He went on to host several game shows, including <i>The Generation Game</i>, <i>Play Your Cards Right</i>, <i>The Price Is Right</i> and <i>You Bet!</i>. He co-presented <i>Strictly Come Dancing</i> from 2004 to 2013.</p>"
/wiki/Jerry_Lewis,Jerry Lewis,1926,2017,August 20,20170820,3291,3484,2622,0.00001315684310044934,0.000013891174795656283,0.000010377182578973281,702476,0.002940933615175247,201.62916188289321,211.71237555047293,6692,7028.5,5226.5,0.00001338889642115961,0.000014074313526982687,0.000010447643700823643,1300298,0.0026919800045222767,185.0036280856513,191.2690092743298,23970,25009,18060,0.000013492609670399428,0.000013873255284994688,0.000010413705490415146,1644144,0.0010085755242054608,65.74209284657523,72.69926945670322,15967,"American comedian, actor, film producer, writer and film director",Jerry_Lewis,Jerry Lewis,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Jerry_Lewis_-_1960s.jpg/256px-Jerry_Lewis_-_1960s.jpg,256,320,"<p><b>Jerry Lewis</b> was an American comedian, actor, singer, director, screenwriter, producer, headliner, humanitarian and author. He was known for his slapstick humor in film, television, stage and radio and was nicknamed the &quot;King of Comedy&quot;. Lewis was one-half of the hit popular comedy duo Martin and Lewis with singer Dean Martin from 1946 to 1956.</p>"
/wiki/Harry_Dean_Stanton,Harry Dean Stanton,1926,2017,September 15,20170915,1658.5,1489,2339,0.000006617486879725201,0.000005859559329183921,0.000009349664373366549,425420,0.0019156826135483809,285.7085292142377,326.93288111397686,3362,2999,4789,0.000006618512030351241,0.0000059027721576542255,0.000009492049649921073,504158,0.0011186657764848142,168.108702900967,189.51532375076025,11612,10647,16172,0.000006431927728486637,0.0000058930354547861645,0.000009329944035182127,719545,0.0004267065387316359,67.58194796656335,72.4086155607763,163146,"American actor, musician, and singer",Harry_Dean_Stanton,Harry Dean Stanton,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/HarryDeanStanton-1.jpg/227px-HarryDeanStanton-1.jpg,227,320,"<p><b>Harry Dean Stanton</b> was an American actor, musician, and singer.</p>"
/wiki/Hugh_Hefner,Hugh Hefner,1926,2017,September 27,20170927,5124,5308,4263.5,0.000020069798854129843,0.00002095322131284054,0.000016506447235252705,3261496,0.013544888400780412,614.449133383572,646.434655490411,10365,10682,8680,0.000020219617017004483,0.000021216983057284195,0.00001690029085125355,3266479,0.006774167123603577,305.7928290582288,319.2804134929955,37702,38683,29765,0.000020752894149838627,0.00002191406835141732,0.000016564944870582386,4805007,0.0029088157546181283,124.21495230462995,132.7373679762205,14279,American businessman and magazine publisher,Hugh_Hefner,Hugh Hefner,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Hugh_Hefner_Glamourcon_2010.jpg/213px-Hugh_Hefner_Glamourcon_2010.jpg,213,320,"<p><b>Hugh Marston Hefner</b> was an American businessman, magazine publisher, and playboy. He was the founder of <i>Playboy</i> and editor-in-chief of the magazine, which he founded in 1953. He was also the chief creative officer of Playboy Enterprises, which is the publishing group that operates the magazine. An advocate of sexual liberation and freedom of expression, Hefner was a political activist and philanthropist in several other causes and public issues.</p>"
/wiki/Tom_Petty,Tom Petty,1950,2017,October 2,20171002,3037.5,2607.5,5711,0.00001206139779455116,0.000010191866925376261,0.00002277780797924851,2504901,0.009996529969538192,960.6523489932886,980.8340358770081,6021.5,5296.5,11392,0.000012102146438350468,0.000010230513445764231,0.00002289143626512113,4638207,0.009251148373699556,875.7116964032851,904.2701935482853,22080,18907,39388,0.000012614336407790195,0.000010563328087230574,0.00002183026919829818,5670757,0.0033554549617675084,299.9289681070503,317.65130591974446,61853,American musician,Tom_Petty,Tom Petty,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Tom_Petty_Live_in_Horsens_%28cropped2%29.jpg/253px-Tom_Petty_Live_in_Horsens_%28cropped2%29.jpg,253,320,"<p><b>Thomas Earl Petty</b> was an American singer-songwriter, multi-instrumentalist, record producer, and actor. He was the lead singer of Tom Petty and the Heartbreakers, formed in 1976. He previously led the band Mudcrutch. He was also a co-founder of the late 1980s supergroup the Traveling Wilburys.</p>"
/wiki/Roy_Halladay,Roy Halladay,1977,2017,November 7,20171107,531,450.5,1046,0.0000021470355236606545,0.000001815139805439777,0.000004187446512961475,632434,0.002448213582252945,1403.8490566037735,1348.7741136610605,1089.5,939,2141,0.00000219056816244392,0.0000018770743739419984,0.000004254038950485184,1176291,0.0022916691007191952,1252.70607028754,1220.8728287662445,4003.5,3400,8128,0.0000022906078140618206,0.000002002322802186468,0.000004543406437613063,1386710,0.0007925152113573763,407.8558823529412,395.7979255352717,313339,baseball player from the United States,Roy_Halladay,Roy Halladay,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Roy_Halladay_pitches_allison_full.jpg/254px-Roy_Halladay_pitches_allison_full.jpg,254,320,"<p><b>Harry Leroy Halladay III</b>, known commonly as <b>Roy Halladay</b> and often nicknamed &quot;<b>Doc</b>&quot;, was an American professional baseball player who pitched in Major League Baseball (MLB) for the Toronto Blue Jays and Philadelphia Phillies between 1998 and 2013. His nickname, coined by Toronto Blue Jays announcer Tom Cheek, was a reference to Wild West gunslinger Doc Holliday.</p>"
/wiki/Malcolm_Young,Malcolm Young,1953,2017,November 18,20171118,1664.5,1518,2131,0.000006690165770132412,0.0000061283060166564785,0.000008263002067304956,546393,0.0023569091714851715,359.94268774703556,384.5939098144236,3379,3034,4263,0.000006787469234521689,0.0000061540724206777555,0.000008346795000882258,816390,0.0016849781286582006,269.0804218852999,273.7988787711783,12373,10860,15268.5,0.000006979198286629859,0.0000062314101482845846,0.000008526151015361455,1053359,0.0006122079010464559,96.99438305709025,98.24548320174169,558139,Australian guitarist,Malcolm_Young,Malcolm Young,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Malcolm_Young_en_2010.jpg/320px-Malcolm_Young_en_2010.jpg,320,280,"<p><b>Malcolm Mitchell Young</b> was an Australian musician and songwriter, best known as a co-founder, rhythm guitarist, backing vocalist and songwriter for the hard rock band AC/DC. Except for a brief absence in 1988, he was with the band from its November 1973 beginning until retiring in 2014 due to health reasons. Young and the other members of AC/DC were inducted into the Rock and Roll Hall of Fame in 2003.</p>"
/wiki/Charles_Manson,Charles Manson,1934,2017,November 19,20171119,14106.5,14836,12483,0.00005576860476636039,0.000058071503530904574,0.00004921952389933273,1766276,0.006539373112729066,119.05338366136425,112.60898573512796,29089,30182.5,24895,0.0000572609875911672,0.00005924798244718137,0.00004757180416069318,1910222,0.003653945827068525,63.28905822910627,61.67207179292492,105290,109116.5,93564,0.000060229392516496664,0.00006199843349399286,0.00005204890493543779,3253058,0.0018872474183664015,29.81270476967278,30.440243599852575,42635,"American criminal, cult leader, musician",Charles_Manson,Charles Manson,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/MansonB33920_8-14-17_%28cropped%29.jpg/288px-MansonB33920_8-14-17_%28cropped%29.jpg,288,320,"<p><b>Charles Milles Manson</b> was an American criminal, cult leader, and songwriter. In the late 1960s, he formed what became known as the Manson Family, a quasi-commune in California. Manson's followers committed a series of nine murders at four locations in July and August 1969. In 1971, he was convicted of first-degree murder and conspiracy to commit murder for the deaths of seven people, all of which members of the group carried out at his instruction. Manson was also convicted of first-degree murder for two other deaths.</p>"
/wiki/David_Cassidy,David Cassidy,1950,2017,November 21,20171121,1991.5,1842.5,3202,0.00000791927141127406,0.000007329142701542589,0.000012570826644434775,937962,0.0037376050635331334,509.07028493894165,509.9648370533797,3976.5,3697,6418,0.000008043799540695394,0.000007540798940082003,0.00001239685216921851,1066350,0.002100791415319341,288.4365701920476,278.590031641461,14139.5,13246,24963,0.000007981222095368288,0.000007519126450275469,0.000013293086010413687,1542594,0.0008930863438731949,116.4573456137702,118.77527925341326,88604,American actor and musician,David_Cassidy,David Cassidy,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/David_Cassidy_by_Allan_Warren_1974_2.jpg/226px-David_Cassidy_by_Allan_Warren_1974_2.jpg,226,320,"<p><b>David Bruce Cassidy</b> was an American actor, singer, songwriter, and guitarist. He was known for his role as Keith Partridge, the son of Shirley Partridge, in the 1970s musical-sitcom <i>The Partridge Family</i>, which led to his becoming one of popular culture's teen idols and superstar pop singers of the 1970s. He later had a career in both acting and music. He died at age 67 of liver failure that was likely caused by long-term alcohol abuse.</p>"
/wiki/Jim_Nabors,Jim Nabors,1930,2017,November 30,20171130,1845,1804,2018.5,0.000007398821708616171,0.000007236009526356874,0.000007919864534999418,336881,0.0013911358028856253,186.74113082039912,192.251792623886,3746,3656,3976,0.000007436856001302777,0.000007292736579329642,0.000007844533498115825,663473,0.0013804476966364646,181.47510940919037,189.29076645235926,13368,13151.5,13923,0.00000756395243861515,0.000007465565859542173,0.00000781758664590754,902327,0.0005240419564532795,68.61019655552599,70.1945393440567,555824,American actor,Jim_Nabors,Jim Nabors,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Jim_Nabors_1968.JPG/228px-Jim_Nabors_1968.JPG,228,320,"<p><b>James Thurston Nabors</b> was an American actor, singer, and comedian.</p>"
/wiki/Shashi_Kapoor,Shashi Kapoor,1938,2017,December 4,20171204,2427.5,2477,1999.5,0.000009670351015343362,0.000009960843827685416,0.00000797342757037889,630644,0.0024102610181010358,254.59991925716594,241.97357772058393,4925,4995,4064,0.000009773151695724217,0.000010034907091614032,0.000007956887785448786,1207725,0.002309873339932201,241.7867867867868,230.18382919185322,17350,17556.5,14274,0.000009837467276749081,0.000010134402464142357,0.000007934046558471666,1606675,0.0009135671190488457,91.51453877481275,90.145139023365,265130,Indian film actor and director,Shashi_Kapoor,Shashi Kapoor,,,,"<p><b>Shashi Kapoor</b> was an Indian film actor and producer. He appeared in 168 films which includes large number of Hindi films as well as in various English-language films, notably the films produced by Merchant-Ivory. He was also a film director and assistant director in the Hindi film industry.</p>"
/wiki/August_Ames,August Ames,1994,2017,December 5,20171205,2418,2291,6546,0.000009629345174668703,0.000008948134809193225,0.000025143385238111373,440558,0.0017070334748087274,192.2994325621999,190.76975383237834,4763.5,4573,13115,0.000009477873763456273,0.00000885318751304213,0.000025198626191205152,755000,0.0015029339320714232,165.0994970478898,169.76189986458172,16843.5,16085,45724,0.000009513038682904024,0.000008866663915615355,0.000025361422370442105,1185064,0.0006721924786654085,73.67510102580043,75.81120532623207,55986811,Canadian pornographic actress,August_Ames,August Ames,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/August_Ames_2014.jpg/213px-August_Ames_2014.jpg,213,320,<p><b>August Ames</b> was a Canadian American pornographic actress and model who appeared in almost 290 movies and was nominated for several AVN Awards throughout her career.</p>
