bin,timestamp_index,bin_death_index,pageid,timestamp,views,views_adjusted,share
71,502,-18,659333,20161114,50890,47992,0.00002714
72,509,-17,659333,20161121,21508,20805,0.00001184
73,516,-16,659333,20161128,27754,26480,0.00001495
74,523,-15,659333,20161205,16924,16072,0.00000912
75,530,-14,659333,20161212,31779,32126,0.00001795
76,537,-13,659333,20161219,15132,15315,0.00000869
77,544,-12,659333,20161226,28801,27158,0.00001559
78,551,-11,659333,20170102,21135,18914,0.00001074
79,558,-10,659333,20170109,36251,32786,0.00001842
80,565,-9,659333,20170116,34244,30618,0.00001724
81,572,-8,659333,20170123,23733,20976,0.00001193
82,579,-7,659333,20170130,18626,16868,0.00000957
83,586,-6,659333,20170206,18408,16599,0.00000943
84,593,-5,659333,20170213,15245,14100,0.00000800
85,600,-4,659333,20170220,15411,14099,0.00000800
86,607,-3,659333,20170227,24553,22833,0.00001279
87,614,-2,659333,20170306,23374,21658,0.00001236
88,621,-1,659333,20170313,15520,14545,0.00000826
89,628,0,659333,20170320,1021122,932729,0.00055600
90,635,1,659333,20170327,53213,52307,0.00003006
91,642,2,659333,20170403,25933,25742,0.00001464
92,649,3,659333,20170410,19871,19977,0.00001137
93,656,4,659333,20170417,18297,17767,0.00001009
94,663,5,659333,20170424,15513,15359,0.00000873
95,670,6,659333,20170501,14183,13940,0.00000790
96,677,7,659333,20170508,13191,13172,0.00000749
97,684,8,659333,20170515,12530,12495,0.00000709
98,691,9,659333,20170522,12602,12892,0.00000723
99,698,10,659333,20170529,14465,14587,0.00000825
100,705,11,659333,20170605,13538,13947,0.00000790
101,712,12,659333,20170612,11943,12554,0.00000718
102,719,13,659333,20170619,10892,11673,0.00000663
103,726,14,659333,20170626,10801,11872,0.00000674
104,733,15,659333,20170703,10400,11218,0.00000637
105,740,16,659333,20170710,11807,12535,0.00000710
106,747,17,659333,20170717,11580,12251,0.00000696
107,754,18,659333,20170724,11583,12430,0.00000704
108,761,19,659333,20170731,10356,11285,0.00000642
109,768,20,659333,20170807,11081,11968,0.00000680
110,775,21,659333,20170814,10859,11762,0.00000667
111,782,22,659333,20170821,9654,10447,0.00000594
112,789,23,659333,20170828,9160,10001,0.00000568
113,796,24,659333,20170904,12277,13072,0.00000739
114,803,25,659333,20170911,12161,13005,0.00000739
115,810,26,659333,20170918,11563,12105,0.00000686
116,817,27,659333,20170925,11309,12142,0.00000686
117,824,28,659333,20171002,10140,10564,0.00000600
118,831,29,659333,20171009,10011,10256,0.00000582
119,838,30,659333,20171016,10145,10507,0.00000596
120,845,31,659333,20171023,10160,10364,0.00000588
121,852,32,659333,20171030,9581,9748,0.00000553
122,859,33,659333,20171106,10795,10850,0.00000619
123,866,34,659333,20171113,9953,9994,0.00000568
124,873,35,659333,20171120,10603,10862,0.00000615
125,880,36,659333,20171127,9600,9711,0.00000552
126,887,37,659333,20171204,11511,11535,0.00000655
127,894,38,659333,20171211,9951,10338,0.00000585
128,901,39,659333,20171218,9933,10914,0.00000618
129,908,40,659333,20171225,14967,15494,0.00000881
130,915,41,659333,20180101,12565,11884,0.00000672
131,922,42,659333,20180108,11556,10776,0.00000611
132,929,43,659333,20180115,9896,9138,0.00000518
133,936,44,659333,20180122,12555,11897,0.00000668
134,943,45,659333,20180129,9628,9174,0.00000521
135,950,46,659333,20180205,10091,9656,0.00000546
136,957,47,659333,20180212,9627,9359,0.00000531
137,964,48,659333,20180219,11145,10575,0.00000601
138,971,49,659333,20180226,10207,9741,0.00000553
139,978,50,659333,20180305,12114,11677,0.00000658
140,985,51,659333,20180312,13191,12651,0.00000717
141,992,52,659333,20180319,30100,29554,0.00001678
142,999,53,659333,20180326,11767,11721,0.00000666
143,1006,54,659333,20180402,10510,10211,0.00000579
144,1013,55,659333,20180409,13384,13002,0.00000737
145,1020,56,659333,20180416,15273,14956,0.00000860
146,1027,57,659333,20180423,10988,10959,0.00000621
147,1034,58,659333,20180430,13726,14133,0.00000797
148,1041,59,659333,20180507,37584,38117,0.00002157
149,1048,60,659333,20180514,12758,12497,0.00000710
150,1055,61,659333,20180521,9110,9202,0.00000522
151,1062,62,659333,20180528,8204,8365,0.00000476
152,1069,63,659333,20180604,7670,7799,0.00000443
153,1076,64,659333,20180611,9031,9360,0.00000534
154,1083,65,659333,20180618,6874,7136,0.00000405
155,1090,66,659333,20180625,6866,7230,0.00000410
156,1097,67,659333,20180702,8215,8418,0.00000478
0,1,-92,152195,20150702,13012,13344,0.00000759
1,8,-91,152195,20150709,11932,12105,0.00000683
2,15,-90,152195,20150716,14468,14813,0.00000843
3,22,-89,152195,20150723,13191,13246,0.00000751
4,29,-88,152195,20150730,56958,58005,0.00003393
5,36,-87,152195,20150806,38461,39456,0.00002232
6,43,-86,152195,20150813,16532,16802,0.00000951
7,50,-85,152195,20150820,14563,14699,0.00000832
8,57,-84,152195,20150827,14272,14569,0.00000821
9,64,-83,152195,20150903,15008,14364,0.00000812
10,71,-82,152195,20150910,13900,13484,0.00000764
11,78,-81,152195,20150917,13897,14064,0.00000794
12,85,-80,152195,20150924,47681,52031,0.00002755
13,92,-79,152195,20151001,24797,25780,0.00001440
14,99,-78,152195,20151008,12466,12545,0.00000708
15,106,-77,152195,20151015,13929,14064,0.00000790
16,113,-76,152195,20151022,11632,11580,0.00000656
17,120,-75,152195,20151029,12569,12666,0.00000717
18,127,-74,152195,20151105,12130,12117,0.00000685
19,134,-73,152195,20151112,13446,13601,0.00000766
20,141,-72,152195,20151119,14445,14588,0.00000831
21,148,-71,152195,20151126,12665,12789,0.00000724
22,155,-70,152195,20151203,14249,14230,0.00000806
23,162,-69,152195,20151210,25407,25751,0.00001454
24,169,-68,152195,20151217,15579,17090,0.00000969
25,176,-67,152195,20151224,17091,18974,0.00001061
26,183,-66,152195,20151231,25483,25149,0.00001431
27,190,-65,152195,20160107,16359,15560,0.00000879
28,197,-64,152195,20160114,19796,18931,0.00001073
29,204,-63,152195,20160121,18881,17948,0.00001014
30,211,-62,152195,20160128,16411,15639,0.00000886
31,218,-61,152195,20160204,12984,12584,0.00000712
32,225,-60,152195,20160211,13795,13398,0.00000759
33,232,-59,152195,20160218,13334,12829,0.00000729
34,239,-58,152195,20160225,21423,20623,0.00001175
35,246,-57,152195,20160303,14827,14506,0.00000822
36,253,-56,152195,20160310,14544,14861,0.00000841
37,260,-55,152195,20160317,13093,13818,0.00000784
38,267,-54,152195,20160324,15429,16054,0.00000908
39,274,-53,152195,20160331,12770,13174,0.00000743
40,281,-52,152195,20160407,13809,13961,0.00000791
41,288,-51,152195,20160414,13215,13528,0.00000772
42,295,-50,152195,20160421,14151,14192,0.00000803
43,302,-49,152195,20160428,12509,12885,0.00000729
44,309,-48,152195,20160505,19249,19786,0.00001127
45,316,-47,152195,20160512,14950,15396,0.00000869
46,323,-46,152195,20160519,13078,13465,0.00000759
47,330,-45,152195,20160526,16787,17507,0.00000999
48,337,-44,152195,20160602,13568,14165,0.00000801
49,344,-43,152195,20160609,35104,36006,0.00002062
50,351,-42,152195,20160616,22035,23272,0.00001316
51,358,-41,152195,20160623,16649,17464,0.00000988
52,365,-40,152195,20160630,18413,19213,0.00001085
53,372,-39,152195,20160707,14051,14789,0.00000840
54,379,-38,152195,20160714,16104,17088,0.00000969
55,386,-37,152195,20160721,14504,13151,0.00000745
56,393,-36,152195,20160728,12351,11197,0.00000635
57,400,-35,152195,20160804,12860,11829,0.00000669
58,407,-34,152195,20160811,12323,11325,0.00000642
59,414,-33,152195,20160818,13878,14017,0.00000793
60,421,-32,152195,20160825,21423,21719,0.00001211
61,428,-31,152195,20160901,16650,16859,0.00000958
62,435,-30,152195,20160908,15443,15424,0.00000874
63,442,-29,152195,20160915,14197,14272,0.00000801
64,449,-28,152195,20160922,13602,13585,0.00000771
65,456,-27,152195,20160929,17383,17195,0.00000988
66,463,-26,152195,20161006,41403,40530,0.00002337
67,470,-25,152195,20161013,19568,19056,0.00001079
68,477,-24,152195,20161020,19274,19050,0.00001082
69,484,-23,152195,20161027,17808,17880,0.00001014
70,491,-22,152195,20161103,16097,15200,0.00000860
71,498,-21,152195,20161110,17470,16078,0.00000916
72,505,-20,152195,20161117,16471,15805,0.00000895
73,512,-19,152195,20161124,19087,18422,0.00001039
74,519,-18,152195,20161201,17718,16771,0.00000953
75,526,-17,152195,20161208,30679,29665,0.00001682
76,533,-16,152195,20161215,36407,36129,0.00002063
77,540,-15,152195,20161222,26653,26779,0.00001516
78,547,-14,152195,20161229,23582,22042,0.00001245
79,554,-13,152195,20170105,18385,16446,0.00000933
80,561,-12,152195,20170112,19939,17671,0.00001005
81,568,-11,152195,20170119,17060,15189,0.00000861
82,575,-10,152195,20170126,17953,15946,0.00000904
83,582,-9,152195,20170202,18275,16568,0.00000939
84,589,-8,152195,20170209,19612,17987,0.00001016
85,596,-7,152195,20170216,18273,16794,0.00000953
86,603,-6,152195,20170223,24483,22020,0.00001263
87,610,-5,152195,20170302,17555,16310,0.00000928
88,617,-4,152195,20170309,18960,17880,0.00001011
89,624,-3,152195,20170316,16156,15090,0.00000856
90,631,-2,152195,20170323,14599,14330,0.00000812
91,638,-1,152195,20170330,15424,15418,0.00000872
92,645,0,152195,20170406,1133967,1150876,0.00064771
93,652,1,152195,20170413,83799,84560,0.00004693
94,659,2,152195,20170420,41092,40514,0.00002282
95,666,3,152195,20170427,30217,29750,0.00001696
96,673,4,152195,20170504,25073,24685,0.00001403
97,680,5,152195,20170511,18232,18377,0.00001040
98,687,6,152195,20170518,19231,19009,0.00001071
99,694,7,152195,20170525,20183,20458,0.00001160
100,701,8,152195,20170601,15964,16488,0.00000934
101,708,9,152195,20170608,16550,17203,0.00000976
102,715,10,152195,20170615,18338,19482,0.00001109
103,722,11,152195,20170622,18740,20469,0.00001162
104,729,12,152195,20170629,15767,17334,0.00000982
105,736,13,152195,20170706,16261,17331,0.00000980
106,743,14,152195,20170713,20284,21703,0.00001230
107,750,15,152195,20170720,16149,17002,0.00000963
108,757,16,152195,20170727,16470,17873,0.00001013
109,764,17,152195,20170803,20386,21991,0.00001259
110,771,18,152195,20170810,16745,18253,0.00001033
111,778,19,152195,20170817,20814,22326,0.00001272
112,785,20,152195,20170824,15726,17117,0.00000972
113,792,21,152195,20170831,21608,23221,0.00001316
114,799,22,152195,20170907,13006,14079,0.00000794
115,806,23,152195,20170914,25529,26225,0.00001520
116,813,24,152195,20170921,20954,21922,0.00001252
117,820,25,152195,20170928,20456,21800,0.00001237
118,827,26,152195,20171005,20381,21090,0.00001192
119,834,27,152195,20171012,14560,15088,0.00000854
120,841,28,152195,20171019,15406,15786,0.00000893
121,848,29,152195,20171026,14967,15346,0.00000875
122,855,30,152195,20171102,17000,17263,0.00000968
123,862,31,152195,20171109,16100,16203,0.00000920
124,869,32,152195,20171116,19059,19279,0.00001089
125,876,33,152195,20171123,15658,15972,0.00000901
126,883,34,152195,20171130,17281,17714,0.00001004
127,890,35,152195,20171207,21837,22025,0.00001244
128,897,36,152195,20171214,42425,44744,0.00002558
129,904,37,152195,20171221,28482,31614,0.00001783
130,911,38,152195,20171228,27459,27400,0.00001542
131,918,39,152195,20180104,52830,47858,0.00002790
132,925,40,152195,20180111,37051,34036,0.00001932
133,932,41,152195,20180118,33271,30954,0.00001757
134,939,42,152195,20180125,27350,25849,0.00001464
135,946,43,152195,20180201,25039,24068,0.00001358
136,953,44,152195,20180208,21798,20964,0.00001193
137,960,45,152195,20180215,20278,19499,0.00001107
138,967,46,152195,20180222,20057,19023,0.00001080
139,974,47,152195,20180301,36785,33896,0.00001989
140,981,48,152195,20180308,21763,20903,0.00001183
141,988,49,152195,20180315,22187,21595,0.00001225
142,995,50,152195,20180322,18793,18591,0.00001054
143,1002,51,152195,20180329,19424,19211,0.00001088
144,1009,52,152195,20180405,24119,23555,0.00001327
145,1016,53,152195,20180412,19333,18752,0.00001068
146,1023,54,152195,20180419,18969,18958,0.00001071
147,1030,55,152195,20180426,18683,18911,0.00001075
148,1037,56,152195,20180503,21952,22371,0.00001271
149,1044,57,152195,20180510,17680,17848,0.00001009
150,1051,58,152195,20180517,15976,15564,0.00000883
151,1058,59,152195,20180524,24470,24657,0.00001414
152,1065,60,152195,20180531,17280,17920,0.00001013
153,1072,61,152195,20180607,17287,17567,0.00000998
154,1079,62,152195,20180614,17094,17855,0.00001012
155,1086,63,152195,20180621,18170,19056,0.00001081
156,1093,64,152195,20180628,19769,20767,0.00001177
0,0,-93,617139,20150701,7035,7293,0.00000412
1,7,-92,617139,20150708,8007,8016,0.00000458
2,14,-91,617139,20150715,6824,7012,0.00000397
3,21,-90,617139,20150722,6727,6811,0.00000386
4,28,-89,617139,20150729,6642,6927,0.00000392
5,35,-88,617139,20150805,7264,7439,0.00000422
6,42,-87,617139,20150812,8301,8474,0.00000478
7,49,-86,617139,20150819,6981,7042,0.00000399
8,56,-85,617139,20150826,6905,7010,0.00000398
9,63,-84,617139,20150902,8029,7722,0.00000437
10,70,-83,617139,20150909,6529,6281,0.00000355
11,77,-82,617139,20150916,8346,8547,0.00000479
12,84,-81,617139,20150923,8302,8552,0.00000479
13,91,-80,617139,20150930,9311,9780,0.00000544
14,98,-79,617139,20151007,7265,7316,0.00000413
15,105,-78,617139,20151014,8713,8720,0.00000493
16,112,-77,617139,20151021,8275,8255,0.00000466
17,119,-76,617139,20151028,7154,7283,0.00000408
18,126,-75,617139,20151104,11472,11602,0.00000646
19,133,-74,617139,20151111,8490,8623,0.00000485
20,140,-73,617139,20151118,9736,9871,0.00000555
21,147,-72,617139,20151125,10879,11120,0.00000627
22,154,-71,617139,20151202,8894,8949,0.00000504
23,161,-70,617139,20151209,8897,8999,0.00000505
24,168,-69,617139,20151216,7256,7906,0.00000445
25,175,-68,617139,20151223,9557,10601,0.00000601
26,182,-67,617139,20151230,8307,8303,0.00000472
27,189,-66,617139,20160106,8455,8044,0.00000455
28,196,-65,617139,20160113,9127,8698,0.00000495
29,203,-64,617139,20160120,9678,9194,0.00000521
30,210,-63,617139,20160127,7836,7462,0.00000423
31,217,-62,617139,20160203,7061,6821,0.00000386
32,224,-61,617139,20160210,6960,6775,0.00000384
33,231,-60,617139,20160217,7216,6942,0.00000394
34,238,-59,617139,20160224,9675,9337,0.00000531
35,245,-58,617139,20160302,7294,7105,0.00000403
36,252,-57,617139,20160309,7123,7248,0.00000411
37,259,-56,617139,20160316,6285,6606,0.00000373
38,266,-55,617139,20160323,7115,7443,0.00000421
39,273,-54,617139,20160330,6950,7172,0.00000406
40,280,-53,617139,20160406,7166,7258,0.00000410
41,287,-52,617139,20160413,5836,6020,0.00000340
42,294,-51,617139,20160420,47254,47756,0.00002683
43,301,-50,617139,20160427,19269,19701,0.00001121
44,308,-49,617139,20160504,14845,15478,0.00000869
45,315,-48,617139,20160511,9078,9362,0.00000530
46,322,-47,617139,20160518,9141,9347,0.00000528
47,329,-46,617139,20160525,7777,8208,0.00000464
48,336,-45,617139,20160601,8114,8450,0.00000477
49,343,-44,617139,20160608,7115,7423,0.00000419
50,350,-43,617139,20160615,7044,7429,0.00000420
51,357,-42,617139,20160622,6969,7316,0.00000414
52,364,-41,617139,20160629,8092,8484,0.00000480
53,371,-40,617139,20160706,7512,7838,0.00000446
54,378,-39,617139,20160713,7938,8486,0.00000482
55,385,-38,617139,20160720,7957,7304,0.00000415
56,392,-37,617139,20160727,19005,17131,0.00000969
57,399,-36,617139,20160803,33377,31548,0.00001751
58,406,-35,617139,20160810,9848,8854,0.00000502
59,413,-34,617139,20160817,9103,9235,0.00000523
60,420,-33,617139,20160824,9511,9550,0.00000539
61,427,-32,617139,20160831,8464,8562,0.00000485
62,434,-31,617139,20160907,14925,15002,0.00000847
63,441,-30,617139,20160914,9503,9553,0.00000537
64,448,-29,617139,20160921,8666,8767,0.00000491
65,455,-28,617139,20160928,7909,7994,0.00000451
66,462,-27,617139,20161005,7230,7206,0.00000408
67,469,-26,617139,20161012,8929,8682,0.00000493
68,476,-25,617139,20161019,7143,7057,0.00000399
69,483,-24,617139,20161026,8774,8887,0.00000502
70,490,-23,617139,20161102,22183,21297,0.00001193
71,497,-22,617139,20161109,19433,17830,0.00001015
72,504,-21,617139,20161116,12450,11824,0.00000671
73,511,-20,617139,20161123,12165,11711,0.00000667
74,518,-19,617139,20161130,10782,10261,0.00000581
75,525,-18,617139,20161207,10230,9842,0.00000558
76,532,-17,617139,20161214,8476,8467,0.00000479
77,539,-16,617139,20161221,10472,10626,0.00000602
78,546,-15,617139,20161228,9963,9322,0.00000527
79,553,-14,617139,20170104,9208,8241,0.00000467
80,560,-13,617139,20170111,13652,12001,0.00000690
81,567,-12,617139,20170118,12374,11042,0.00000624
82,574,-11,617139,20170125,8941,7935,0.00000450
83,581,-10,617139,20170201,7661,6959,0.00000394
84,588,-9,617139,20170208,8533,7814,0.00000441
85,595,-8,617139,20170215,9671,8926,0.00000505
86,602,-7,617139,20170222,7880,7170,0.00000406
87,609,-6,617139,20170301,7109,6626,0.00000376
88,616,-5,617139,20170308,7327,6892,0.00000390
89,623,-4,617139,20170315,8156,7606,0.00000433
90,630,-3,617139,20170322,12827,12496,0.00000710
91,637,-2,617139,20170329,11954,11854,0.00000673
92,644,-1,617139,20170405,10501,10575,0.00000600
93,651,0,617139,20170412,1806472,1808712,0.00101796
94,658,1,617139,20170419,140916,138457,0.00007787
95,665,2,617139,20170426,52578,52307,0.00002952
96,672,3,617139,20170503,38776,38362,0.00002168
97,679,4,617139,20170510,36723,37352,0.00002096
98,686,5,617139,20170517,25111,24710,0.00001392
99,693,6,617139,20170524,26325,27381,0.00001547
100,700,7,617139,20170531,23825,24358,0.00001365
101,707,8,617139,20170607,20058,20775,0.00001175
102,714,9,617139,20170614,19014,20380,0.00001156
103,721,10,617139,20170621,55522,59574,0.00003417
104,728,11,617139,20170628,52135,57088,0.00003248
105,735,12,617139,20170705,35482,37862,0.00002148
106,742,13,617139,20170712,35225,37362,0.00002130
107,749,14,617139,20170719,45455,47492,0.00002714
108,756,15,617139,20170726,46850,50809,0.00002876
109,763,16,617139,20170802,37581,41045,0.00002327
110,770,17,617139,20170809,28456,30906,0.00001751
111,777,18,617139,20170816,29809,32171,0.00001821
112,784,19,617139,20170823,27274,29842,0.00001685
113,791,20,617139,20170830,23856,25773,0.00001460
114,798,21,617139,20170906,20867,22409,0.00001270
115,805,22,617139,20170913,36284,37417,0.00002171
116,812,23,617139,20170920,24182,25367,0.00001442
117,819,24,617139,20170927,22785,24404,0.00001379
118,826,25,617139,20171004,20175,20946,0.00001184
119,833,26,617139,20171011,29801,31025,0.00001740
120,840,27,617139,20171018,21195,21970,0.00001236
121,847,28,617139,20171025,18813,19448,0.00001096
122,854,29,617139,20171101,22221,22557,0.00001272
123,861,30,617139,20171108,37617,38161,0.00002148
124,868,31,617139,20171115,26064,26293,0.00001486
125,875,32,617139,20171122,24115,24615,0.00001391
126,882,33,617139,20171129,27229,28094,0.00001576
127,889,34,617139,20171206,24654,24761,0.00001405
128,896,35,617139,20171213,37776,39860,0.00002254
129,903,36,617139,20171220,37376,41987,0.00002363
130,910,37,617139,20171227,78544,78377,0.00004470
131,917,38,617139,20180103,43589,40461,0.00002295
132,924,39,617139,20180110,35881,33257,0.00001882
133,931,40,617139,20180117,34851,31948,0.00001833
134,938,41,617139,20180124,24396,23006,0.00001302
135,945,42,617139,20180131,27694,26256,0.00001502
136,952,43,617139,20180207,28377,27534,0.00001545
137,959,44,617139,20180214,21757,21091,0.00001195
138,966,45,617139,20180221,21680,20614,0.00001165
139,973,46,617139,20180228,20528,19609,0.00001110
140,980,47,617139,20180307,23265,22637,0.00001272
141,987,48,617139,20180314,18870,18209,0.00001033
142,994,49,617139,20180321,18683,18482,0.00001045
143,1001,50,617139,20180328,17906,17760,0.00001007
144,1008,51,617139,20180404,17534,17056,0.00000967
145,1015,52,617139,20180411,26900,26523,0.00001481
146,1022,53,617139,20180418,18459,18446,0.00001046
147,1029,54,617139,20180425,20187,20327,0.00001150
148,1036,55,617139,20180502,18978,19438,0.00001100
149,1043,56,617139,20180509,18316,18551,0.00001050
150,1050,57,617139,20180516,25402,24843,0.00001401
151,1057,58,617139,20180523,17366,17695,0.00001002
152,1064,59,617139,20180530,19627,20425,0.00001148
153,1071,60,617139,20180606,18881,19260,0.00001090
154,1078,61,617139,20180613,17213,17971,0.00001018
155,1085,62,617139,20180620,17639,18472,0.00001048
156,1092,63,617139,20180627,17519,18394,0.00001044
0,1,-98,222165,20150702,15076,15531,0.00000879
1,8,-97,222165,20150709,15514,15648,0.00000887
2,15,-96,222165,20150716,16486,16827,0.00000960
3,22,-95,222165,20150723,17583,17671,0.00001000
4,29,-94,222165,20150730,14919,15645,0.00000889
5,36,-93,222165,20150806,16091,16452,0.00000934
6,43,-92,222165,20150813,22294,22578,0.00001282
7,50,-91,222165,20150820,18178,18351,0.00001039
8,57,-90,222165,20150827,16907,17198,0.00000972
9,64,-89,222165,20150903,17871,17019,0.00000967
10,71,-88,222165,20150910,21408,20713,0.00001177
11,78,-87,222165,20150917,43340,43872,0.00002477
12,85,-86,222165,20150924,36272,37168,0.00002096
13,92,-85,222165,20151001,26088,26703,0.00001515
14,99,-84,222165,20151008,23979,24082,0.00001362
15,106,-83,222165,20151015,27620,27612,0.00001566
16,113,-82,222165,20151022,28757,28524,0.00001621
17,120,-81,222165,20151029,25353,25591,0.00001446
18,127,-80,222165,20151105,25510,25480,0.00001441
19,134,-79,222165,20151112,20538,20678,0.00001170
20,141,-78,222165,20151119,21983,22294,0.00001264
21,148,-77,222165,20151126,21572,21850,0.00001234
22,155,-76,222165,20151203,33429,33816,0.00001890
23,162,-75,222165,20151210,21720,21927,0.00001243
24,169,-74,222165,20151217,19259,21138,0.00001198
25,176,-73,222165,20151224,20565,22590,0.00001277
26,183,-72,222165,20151231,18800,18830,0.00001056
27,190,-71,222165,20160107,18284,17417,0.00000983
28,197,-70,222165,20160114,16979,16268,0.00000920
29,204,-69,222165,20160121,16715,15849,0.00000898
30,211,-68,222165,20160128,16187,15445,0.00000874
31,218,-67,222165,20160204,16223,15742,0.00000889
32,225,-66,222165,20160211,16499,16064,0.00000907
33,232,-65,222165,20160218,15315,14814,0.00000837
34,239,-64,222165,20160225,14953,14537,0.00000820
35,246,-63,222165,20160303,17313,16896,0.00000960
36,253,-62,222165,20160310,16994,17404,0.00000983
37,260,-61,222165,20160317,15371,16271,0.00000920
38,267,-60,222165,20160324,16101,16728,0.00000947
39,274,-59,222165,20160331,17296,17713,0.00001006
40,281,-58,222165,20160407,17028,17218,0.00000976
41,288,-57,222165,20160414,18037,18599,0.00001053
42,295,-56,222165,20160421,26578,26803,0.00001508
43,302,-55,222165,20160428,20304,20925,0.00001184
44,309,-54,222165,20160505,19257,19933,0.00001127
45,316,-53,222165,20160512,16378,16846,0.00000952
46,323,-52,222165,20160519,16566,16987,0.00000962
47,330,-51,222165,20160526,16148,17036,0.00000961
48,337,-50,222165,20160602,14917,15532,0.00000881
49,344,-49,222165,20160609,14218,14769,0.00000835
50,351,-48,222165,20160616,16023,16917,0.00000957
51,358,-47,222165,20160623,16015,16780,0.00000951
52,365,-46,222165,20160630,17352,18049,0.00001023
53,372,-45,222165,20160707,16353,17289,0.00000978
54,379,-44,222165,20160714,20514,21447,0.00001234
55,386,-43,222165,20160721,21394,19560,0.00001099
56,393,-42,222165,20160728,15857,14393,0.00000815
57,400,-41,222165,20160804,13319,12251,0.00000693
58,407,-40,222165,20160811,12619,11624,0.00000658
59,414,-39,222165,20160818,13668,13772,0.00000781
60,421,-38,222165,20160825,15117,15075,0.00000855
61,428,-37,222165,20160901,14270,14488,0.00000821
62,435,-36,222165,20160908,12765,12763,0.00000722
63,442,-35,222165,20160915,12688,12676,0.00000716
64,449,-34,222165,20160922,12157,12191,0.00000689
65,456,-33,222165,20160929,12700,12754,0.00000722
66,463,-32,222165,20161006,17559,17393,0.00000991
67,470,-31,222165,20161013,14988,14619,0.00000826
68,477,-30,222165,20161020,12817,12717,0.00000719
69,484,-29,222165,20161027,13076,13138,0.00000745
70,491,-28,222165,20161103,16709,15763,0.00000892
71,498,-27,222165,20161110,15903,14713,0.00000833
72,505,-26,222165,20161117,15297,14672,0.00000831
73,512,-25,222165,20161124,13980,13462,0.00000761
74,519,-24,222165,20161201,14609,13913,0.00000786
75,526,-23,222165,20161208,13659,13212,0.00000749
76,533,-22,222165,20161215,12810,12863,0.00000726
77,540,-21,222165,20161222,13050,13160,0.00000742
78,547,-20,222165,20161229,12380,11589,0.00000654
79,554,-19,222165,20170105,13319,11936,0.00000676
80,561,-18,222165,20170112,21781,19283,0.00001098
81,568,-17,222165,20170119,17630,15756,0.00000890
82,575,-16,222165,20170126,13449,11975,0.00000677
83,582,-15,222165,20170202,13989,12712,0.00000719
84,589,-14,222165,20170209,13271,12131,0.00000687
85,596,-13,222165,20170216,13956,12875,0.00000728
86,603,-12,222165,20170223,13633,12454,0.00000703
87,610,-11,222165,20170302,14032,13089,0.00000742
88,617,-10,222165,20170309,14798,13954,0.00000789
89,624,-9,222165,20170316,13998,13100,0.00000741
90,631,-8,222165,20170323,14176,13930,0.00000788
91,638,-7,222165,20170330,14209,14192,0.00000804
92,645,-6,222165,20170406,17190,17433,0.00000982
93,652,-5,222165,20170413,15385,15258,0.00000862
94,659,-4,222165,20170420,24575,24371,0.00001365
95,666,-3,222165,20170427,18238,18046,0.00001023
96,673,-2,222165,20170504,16670,16467,0.00000933
97,680,-1,222165,20170511,15423,15555,0.00000880
98,687,0,222165,20170518,4528739,4511159,0.00252278
99,694,1,222165,20170525,503131,529959,0.00028925
100,701,2,222165,20170601,210187,219982,0.00012302
101,708,3,222165,20170608,104576,108973,0.00006167
102,715,4,222165,20170615,84524,90107,0.00005111
103,722,5,222165,20170622,75068,82469,0.00004653
104,729,6,222165,20170629,56500,62064,0.00003520
105,736,7,222165,20170706,67246,71223,0.00004053
106,743,8,222165,20170713,56591,60579,0.00003432
107,750,9,222165,20170720,1865742,1992622,0.00111304
108,757,10,222165,20170727,165617,180452,0.00010185
109,764,11,222165,20170803,190177,212240,0.00011746
110,771,12,222165,20170810,75838,82645,0.00004676
111,778,13,222165,20170817,58680,63219,0.00003587
112,785,14,222165,20170824,71958,77662,0.00004446
113,792,15,222165,20170831,51581,55625,0.00003143
114,799,16,222165,20170907,50376,54472,0.00003076
115,806,17,222165,20170914,64907,67683,0.00003865
116,813,18,222165,20170921,59907,63318,0.00003579
117,820,19,222165,20170928,52582,56239,0.00003179
118,827,20,222165,20171005,48754,50475,0.00002851
119,834,21,222165,20171012,65555,68334,0.00003847
120,841,22,222165,20171019,52782,54191,0.00003061
121,848,23,222165,20171026,61349,63522,0.00003588
122,855,24,222165,20171102,50432,50856,0.00002873
123,862,25,222165,20171109,47254,47741,0.00002701
124,869,26,222165,20171116,52265,52460,0.00002985
125,876,27,222165,20171123,45492,46323,0.00002617
126,883,28,222165,20171130,49985,51142,0.00002903
127,890,29,222165,20171207,46472,46688,0.00002647
128,897,30,222165,20171214,49698,52891,0.00002996
129,904,31,222165,20171221,55962,62135,0.00003504
130,911,32,222165,20171228,70899,70904,0.00003982
131,918,33,222165,20180104,46330,43170,0.00002447
132,925,34,222165,20180111,50828,46818,0.00002650
133,932,35,222165,20180118,49083,45911,0.00002593
134,939,36,222165,20180125,64503,60035,0.00003452
135,946,37,222165,20180201,43841,42097,0.00002378
136,953,38,222165,20180208,44862,43350,0.00002456
137,960,39,222165,20180215,57186,54807,0.00003121
138,967,40,222165,20180222,51936,49349,0.00002796
139,974,41,222165,20180301,48401,46143,0.00002617
140,981,42,222165,20180308,44009,42338,0.00002393
141,988,43,222165,20180315,45085,43908,0.00002489
142,995,44,222165,20180322,44587,44201,0.00002500
143,1002,45,222165,20180329,45561,45160,0.00002553
