pageid,bin_death_index,ma,diff_percent
70315,87,6414,1.21
70315,88,5927,1.04
70315,89,6223,1.15
70315,90,6408,1.21
70315,91,6212,1.14
70315,92,5877,1.03
70315,93,5693,0.96
70315,94,5345,0.84
70315,95,4839,0.67
70315,96,4533,0.56
70315,97,4358,0.50
70315,98,4325,0.49
70315,99,4349,0.50
70315,100,4301,0.48
70315,101,4343,0.50
70315,102,4281,0.48
70315,103,4276,0.47
70315,104,4344,0.50
70315,105,4339,0.50
70315,106,4557,0.57
70315,107,5362,0.85
70315,108,5594,0.93
70315,109,5789,1.00
70315,110,5997,1.07
70315,111,6016,1.07
70315,112,6019,1.07
70315,113,5774,0.99
70315,114,4926,0.70
70315,115,4346,0.50
70315,116,4133,0.42
70315,117,3964,0.37
70315,118,3877,0.34
70315,119,3834,0.32
70315,120,3760,0.30
1085325,30,2933,0.95
1085325,31,2852,0.90
1085325,32,2775,0.85
1085325,33,2753,0.83
1085325,34,2714,0.81
1085325,35,2629,0.75
1085325,36,2580,0.72
1085325,37,2933,0.95
1085325,38,2976,0.98
1085325,39,2963,0.97
1085325,40,2932,0.95
1085325,41,2918,0.94
1085325,42,2996,0.99
1085325,43,3093,1.06
1085325,44,2798,0.86
1085325,45,2814,0.87
1085325,46,2895,0.93
1085325,47,2949,0.96
1085325,48,2966,0.97
1085325,49,2917,0.94
1085325,50,2799,0.86
1085325,51,2662,0.77
1085325,52,4886,2.25
1085325,53,5458,2.63
1085325,54,5650,2.76
1085325,55,5794,2.85
1085325,56,5910,2.93
1085325,57,5951,2.96
1085325,58,5996,2.99
1085325,59,3659,1.43
1085325,60,2982,0.98
1085325,61,2697,0.79
1085325,62,2481,0.65
1085325,63,2293,0.53
1085325,64,2171,0.44
1085325,65,2042,0.36
1085325,66,2023,0.35
1085325,67,1984,0.32
1085325,68,1962,0.31
1085325,69,1938,0.29
1085325,70,1899,0.26
1085325,71,1870,0.24
1085325,72,1869,0.24
1085325,73,1827,0.22
1085325,74,1821,0.21
1085325,75,1841,0.22
1085325,76,1837,0.22
1085325,77,1849,0.23
1085325,78,1885,0.25
1085325,79,2083,0.39
1085325,80,2220,0.48
1085325,81,2302,0.53
1085325,82,2327,0.55
1085325,83,2362,0.57
1085325,84,2396,0.59
1085325,85,2537,0.69
1085325,86,2417,0.61
1085325,87,2308,0.54
1085325,88,2242,0.49
1085325,89,2201,0.46
1085325,90,2196,0.46
1085325,91,2221,0.48
1085325,92,2144,0.43
1085325,93,2089,0.39
1085325,94,2104,0.40
1085325,95,2115,0.41
1085325,96,2126,0.41
1085325,97,2119,0.41
1085325,98,2074,0.38
1085325,99,2057,0.37
1085325,100,2588,0.72
1085325,101,2802,0.86
1085325,102,2892,0.92
1085325,103,3075,1.05
1085325,104,3234,1.15
1085325,105,3295,1.19
1085325,106,3297,1.19
1085325,107,2791,0.86
1085325,108,2561,0.70
1085325,109,2480,0.65
1085325,110,2314,0.54
1085325,111,2358,0.57
1085325,112,2407,0.60
1085325,113,2402,0.60
1085325,114,2463,0.64
1085325,115,2534,0.69
1085325,116,2537,0.69
1085325,117,2601,0.73
1085325,118,2493,0.66
1085325,119,2531,0.68
1085325,120,2580,0.72
970710,30,6513,3.90
970710,31,6162,3.64
970710,32,9187,5.92
970710,33,10154,6.64
970710,34,10355,6.79
970710,35,10471,6.88
970710,36,10360,6.80
970710,37,10447,6.86
970710,38,10648,7.02
970710,39,8385,5.31
970710,40,7653,4.76
970710,41,7438,4.60
970710,42,7284,4.48
970710,43,7187,4.41
970710,44,7096,4.34
970710,45,6728,4.06
970710,46,21408,15.11
970710,47,25149,17.93
970710,48,26939,19.28
970710,49,28102,20.15
970710,50,29149,20.94
970710,51,30005,21.59
970710,52,31263,22.53
970710,53,16246,11.23
970710,54,12460,8.38
970710,55,10724,7.07
970710,56,9615,6.24
970710,57,8620,5.49
970710,58,7773,4.85
970710,59,6624,3.99
970710,60,6057,3.56
970710,61,5771,3.34
970710,62,5588,3.21
970710,63,5549,3.18
970710,64,5521,3.16
970710,65,5518,3.15
970710,66,5435,3.09
970710,67,5491,3.13
970710,68,5415,3.08
970710,69,5351,3.03
970710,70,5265,2.96
970710,71,5147,2.87
970710,72,4987,2.75
970710,73,4832,2.64
970710,74,4259,2.21
970710,75,4410,2.32
970710,76,4711,2.55
970710,77,5001,2.76
970710,78,5201,2.91
970710,79,5437,3.09
970710,80,5583,3.20
970710,81,5978,3.50
970710,82,5852,3.40
970710,83,5625,3.23
970710,84,5378,3.05
970710,85,5266,2.96
970710,86,5029,2.79
970710,87,5590,3.21
970710,88,6366,3.79
970710,89,7121,4.36
970710,90,7477,4.63
970710,91,7685,4.78
970710,92,7838,4.90
970710,93,8034,5.05
970710,94,8295,5.24
970710,95,8362,5.29
970710,96,7685,4.78
970710,97,7318,4.51
970710,98,7144,4.38
970710,99,6956,4.24
970710,100,6768,4.09
970710,101,5867,3.42
970710,102,5358,3.03
970710,103,5268,2.97
970710,104,5241,2.95
970710,105,5218,2.93
970710,106,5295,2.99
970710,107,5338,3.02
970710,108,5452,3.10
970710,109,4951,2.73
970710,110,4811,2.62
970710,111,4765,2.59
970710,112,4879,2.67
970710,113,5093,2.83
970710,114,5103,2.84
970710,115,5013,2.77
970710,116,5217,2.93
970710,117,5277,2.97
970710,118,5237,2.94
970710,119,5075,2.82
970710,120,4828,2.63
20833,30,4320,0.76
20833,31,4055,0.65
20833,32,3995,0.63
20833,33,4736,0.93
20833,34,4775,0.94
20833,35,4743,0.93
20833,36,4708,0.92
20833,37,4715,0.92
20833,38,4680,0.91
20833,39,4633,0.89
20833,40,3725,0.52
20833,41,3539,0.44
20833,42,3503,0.43
20833,43,3394,0.38
20833,44,3353,0.37
20833,45,3374,0.37
20833,46,3312,0.35
20833,47,3438,0.40
20833,48,3583,0.46
20833,49,3634,0.48
20833,50,3650,0.49
20833,51,3584,0.46
20833,52,3544,0.44
20833,53,3714,0.51
20833,54,3536,0.44
20833,55,3431,0.40
20833,56,3343,0.36
20833,57,3378,0.38
20833,58,3456,0.41
20833,59,4360,0.78
20833,60,4302,0.75
20833,61,4361,0.78
20833,62,4310,0.75
20833,63,4258,0.73
20833,64,4216,0.72
20833,65,4172,0.70
20833,66,3194,0.30
20833,67,2981,0.21
20833,68,2846,0.16
20833,69,2778,0.13
20833,70,2713,0.10
20833,71,2711,0.10
20833,72,2635,0.07
20833,73,2602,0.06
20833,74,2584,0.05
20833,75,2571,0.05
20833,76,2568,0.05
20833,77,2631,0.07
20833,78,2613,0.06
20833,79,2622,0.07
20833,80,2693,0.10
20833,81,2700,0.10
20833,82,2712,0.10
20833,83,2749,0.12
20833,84,2745,0.12
20833,85,2843,0.16
20833,86,2964,0.21
20833,87,2959,0.20
20833,88,3144,0.28
20833,89,3240,0.32
20833,90,3300,0.34
20833,91,3266,0.33
20833,92,3116,0.27
20833,93,2973,0.21
20833,94,2895,0.18
20833,95,2669,0.09
20833,96,2564,0.04
20833,97,2440,-0.01
20833,98,2412,-0.02
20833,99,2395,-0.02
20833,100,2343,-0.05
20833,101,2316,-0.06
20833,102,2362,-0.04
20833,103,2361,-0.04
20833,104,2384,-0.03
20833,105,2413,-0.02
20833,106,2480,0.01
20833,107,2518,0.03
20833,108,2666,0.09
20833,109,2895,0.18
20833,110,2966,0.21
20833,111,2983,0.21
20833,112,2963,0.21
20833,113,2946,0.20
20833,114,2996,0.22
20833,115,2864,0.17
20833,116,2737,0.11
20833,117,3030,0.23
20833,118,3074,0.25
20833,119,3084,0.26
20833,120,3057,0.24
303960,30,11155,4.08
303960,31,10981,4.00
303960,32,10868,3.95
303960,33,10567,3.81
303960,34,10382,3.73
303960,35,10902,3.96
303960,36,10421,3.74
303960,37,10037,3.57
303960,38,9794,3.46
303960,39,12546,4.71
303960,40,14080,5.41
303960,41,14970,5.81
303960,42,15687,6.14
303960,43,18140,7.26
303960,44,18754,7.54
303960,45,19335,7.80
303960,46,16879,6.68
303960,47,15668,6.13
303960,48,15056,5.85
303960,49,13841,5.30
303960,50,13095,4.96
303960,51,13388,5.09
303960,52,13447,5.12
303960,53,13406,5.10
303960,54,13471,5.13
303960,55,13444,5.12
303960,56,13609,5.19
303960,57,13083,4.95
303960,58,12396,4.64
303960,59,12273,4.59
303960,60,12418,4.65
303960,61,12369,4.63
303960,62,12843,4.85
303960,63,13654,5.21
303960,64,14435,5.57
303960,65,15258,5.94
303960,66,15623,6.11
303960,67,15723,6.16
303960,68,15562,6.08
303960,69,15888,6.23
303960,70,16140,6.35
303960,71,15352,5.99
303960,72,14579,5.64
303960,73,13749,5.26
303960,74,13288,5.05
303960,75,13116,4.97
303960,76,12177,4.54
303960,77,11492,4.23
303960,78,12403,4.65
303960,79,12969,4.90
303960,80,13314,5.06
303960,81,13938,5.34
303960,82,15484,6.05
303960,83,15777,6.18
303960,84,15621,6.11
303960,85,14751,5.71
303960,86,14016,5.38
303960,87,13829,5.29
303960,88,12968,4.90
303960,89,11926,4.43
303960,90,13140,4.98
303960,91,12617,4.74
303960,92,11994,4.46
303960,93,12086,4.50
303960,94,11944,4.44
303960,95,11749,4.35
303960,96,11038,4.02
303960,97,9184,3.18
303960,98,8910,3.06
303960,99,8443,2.84
303960,100,8128,2.70
303960,101,7996,2.64
303960,102,8104,2.69
303960,103,7887,2.59
303960,104,7861,2.58
303960,105,7999,2.64
303960,106,7736,2.52
303960,107,7726,2.52
303960,108,7540,2.43
303960,109,7402,2.37
303960,110,7476,2.40
303960,111,7722,2.51
303960,112,7801,2.55
303960,113,7680,2.50
303960,114,8059,2.67
303960,115,8211,2.74
303960,116,8619,2.92
303960,117,8987,3.09
303960,118,8849,3.03
303960,119,9265,3.22
303960,120,9365,3.26
45964,30,5304,0.75
45964,31,4819,0.59
45964,32,4547,0.50
45964,33,4254,0.40
45964,34,4139,0.37
45964,35,3989,0.32
45964,36,3786,0.25
45964,37,3665,0.21
45964,38,3611,0.19
45964,39,3606,0.19
45964,40,3608,0.19
45964,41,3492,0.15
45964,42,3789,0.25
45964,43,4366,0.44
45964,44,4446,0.47
45964,45,4521,0.49
45964,46,4552,0.50
45964,47,4492,0.48
45964,48,4454,0.47
45964,49,4095,0.35
45964,50,3490,0.15
45964,51,3428,0.13
45964,52,3353,0.11
45964,53,3297,0.09
45964,54,3283,0.08
45964,55,3511,0.16
45964,56,3601,0.19
45964,57,3548,0.17
45964,58,3468,0.14
45964,59,3376,0.11
45964,60,3301,0.09
45964,61,3320,0.10
45964,62,3092,0.02
45964,63,2948,-0.03
45964,64,2941,-0.03
45964,65,2957,-0.02
45964,66,2928,-0.03
45964,67,3035,0.00
45964,68,2959,-0.02
45964,69,2921,-0.04
45964,70,3010,-0.01
45964,71,3216,0.06
45964,72,3283,0.08
45964,73,3320,0.10
45964,74,3146,0.04
45964,75,3103,0.02
45964,76,3072,0.01
45964,77,2955,-0.03
45964,78,2768,-0.09
45964,79,2793,-0.08
45964,80,2809,-0.07
45964,81,2887,-0.05
45964,82,3087,0.02
45964,83,3374,0.11
45964,84,3615,0.19
45964,85,3895,0.28
45964,86,3889,0.28
45964,87,4232,0.40
45964,88,4400,0.45
45964,89,4332,0.43
45964,90,4191,0.38
45964,91,4181,0.38
45964,92,4037,0.33
45964,93,3950,0.30
45964,94,3567,0.18
45964,95,3619,0.19
45964,96,3517,0.16
45964,97,3448,0.14
45964,98,3330,0.10
45964,99,3212,0.06
45964,100,3689,0.22
45964,101,3836,0.27
45964,102,3640,0.20
45964,103,3646,0.20
45964,104,3639,0.20
45964,105,3598,0.19
45964,106,3628,0.20
45964,107,3133,0.03
45964,108,3104,0.02
45964,109,3069,0.01
45964,110,3195,0.05
45964,111,3279,0.08
45964,112,3246,0.07
45964,113,3167,0.04
45964,114,3136,0.03
45964,115,2986,-0.02
45964,116,3040,0.00
45964,117,2915,-0.04
45964,118,2773,-0.09
45964,119,2810,-0.07
45964,120,2799,-0.08
659333,30,2650,0.14
659333,31,2599,0.12
659333,32,2634,0.13
659333,33,2594,0.12
659333,34,2537,0.09
659333,35,2490,0.07
659333,36,2445,0.05
659333,37,2418,0.04
659333,38,2387,0.03
659333,39,2279,-0.02
659333,40,2240,-0.04
659333,41,2194,-0.06
659333,42,2134,-0.08
659333,43,2064,-0.11
659333,44,2027,-0.13
659333,45,2004,-0.14
659333,46,2013,-0.13
659333,47,2001,-0.14
659333,48,1991,-0.14
659333,49,2009,-0.14
659333,50,1989,-0.14
659333,51,2000,-0.14
659333,52,1987,-0.14
659333,53,1953,-0.16
659333,54,1908,-0.18
659333,55,1881,-0.19
659333,56,1839,-0.21
659333,57,1848,-0.20
659333,58,1797,-0.23
659333,59,1785,-0.23
659333,60,1778,-0.23
659333,61,1786,-0.23
659333,62,1785,-0.23
659333,63,1751,-0.25
659333,64,1725,-0.26
659333,65,1723,-0.26
659333,66,1711,-0.26
659333,67,1691,-0.27
659333,68,1804,-0.22
659333,69,1841,-0.21
659333,70,1894,-0.18
659333,71,1995,-0.14
659333,72,1991,-0.14
659333,73,2008,-0.14
659333,74,2038,-0.12
659333,75,1948,-0.16
659333,76,2083,-0.10
659333,77,2076,-0.11
659333,78,1969,-0.15
659333,79,2053,-0.12
659333,80,2115,-0.09
659333,81,2110,-0.09
659333,82,2128,-0.08
659333,83,1992,-0.14
659333,84,2107,-0.09
659333,85,2131,-0.08
659333,86,2045,-0.12
659333,87,1956,-0.16
659333,88,1916,-0.18
659333,89,1849,-0.20
659333,90,1793,-0.23
659333,91,1674,-0.28
659333,92,1663,-0.28
659333,93,1656,-0.29
659333,94,1652,-0.29
659333,95,1656,-0.29
659333,96,1669,-0.28
659333,97,1667,-0.28
659333,98,1644,-0.29
659333,99,1642,-0.29
659333,100,1673,-0.28
659333,101,1684,-0.28
659333,102,1687,-0.27
659333,103,1687,-0.27
659333,104,1695,-0.27
659333,105,1704,-0.27
659333,106,1683,-0.28
659333,107,1652,-0.29
659333,108,1649,-0.29
659333,109,1647,-0.29
659333,110,1618,-0.30
659333,111,1602,-0.31
659333,112,1612,-0.31
659333,113,1651,-0.29
659333,114,1654,-0.29
659333,115,1658,-0.29
659333,116,1679,-0.28
659333,117,1766,-0.24
659333,118,1790,-0.23
659333,119,1816,-0.22
659333,120,1809,-0.22
152195,30,4124,0.96
152195,31,3898,0.86
152195,32,3839,0.83
152195,33,3629,0.73
152195,34,3526,0.68
152195,35,3459,0.65
152195,36,3395,0.62
152195,37,3255,0.55
152195,38,3091,0.47
152195,39,2818,0.34
152195,40,2715,0.29
152195,41,2625,0.25
152195,42,2566,0.22
152195,43,2593,0.23
152195,44,2613,0.24
152195,45,2743,0.31
152195,46,2702,0.29
152195,47,2702,0.29
152195,48,2715,0.29
152195,49,2786,0.33
152195,50,2726,0.30
152195,51,2711,0.29
152195,52,2642,0.26
152195,53,2974,0.42
152195,54,2955,0.41
152195,55,2922,0.39
152195,56,2858,0.36
152195,57,2841,0.35
152195,58,2775,0.32
152195,59,2716,0.29
152195,60,2395,0.14
152195,61,2358,0.12
152195,62,2355,0.12
152195,63,2320,0.10
152195,64,2380,0.13
152195,65,2403,0.14
152195,66,2438,0.16
152195,67,2505,0.19
152195,68,2481,0.18
152195,69,2457,0.17
152195,70,2464,0.17
152195,71,2379,0.13
152195,72,2436,0.16
152195,73,2403,0.14
152195,74,2617,0.25
152195,75,2743,0.31
152195,76,2782,0.32
152195,77,2795,0.33
152195,78,2875,0.37
152195,79,2877,0.37
152195,80,3011,0.43
152195,81,2878,0.37
152195,82,2833,0.35
152195,83,2923,0.39
152195,84,2928,0.39
152195,85,2896,0.38
152195,86,2854,0.36
152195,87,2704,0.29
152195,88,2586,0.23
152195,89,2577,0.23
152195,90,2476,0.18
152195,91,2508,0.19
152195,92,2469,0.18
152195,93,2539,0.21
152195,94,2528,0.20
152195,95,2485,0.18
152195,96,2400,0.14
152195,97,2475,0.18
152195,98,2447,0.16
152195,99,2622,0.25
152195,100,2664,0.27
152195,101,2979,0.42
152195,102,3106,0.48
152195,103,3163,0.51
152195,104,3100,0.48
152195,105,3074,0.46
152195,106,2917,0.39
152195,107,2822,0.34
152195,108,2535,0.21
152195,109,2433,0.16
152195,110,2411,0.15
152195,111,2428,0.16
152195,112,2417,0.15
152195,113,2446,0.16
152195,114,2443,0.16
152195,115,2551,0.21
152195,116,2585,0.23
152195,117,2619,0.25
152195,118,2553,0.22
152195,119,2538,0.21
152195,120,2453,0.17
617139,30,5437,3.77
617139,31,5512,3.84
617139,32,5455,3.79
617139,33,5399,3.74
617139,34,5335,3.68
617139,35,5116,3.49
617139,36,5145,3.51
617139,37,4467,2.92
617139,38,4077,2.58
617139,39,3862,2.39
617139,40,3665,2.21
617139,41,3529,2.10
617139,42,3449,2.03
617139,43,3273,1.87
617139,44,3237,1.84
617139,45,3456,2.03
617139,46,3569,2.13
617139,47,3774,2.31
617139,48,3911,2.43
617139,49,3889,2.41
617139,50,3951,2.47
617139,51,4095,2.59
617139,52,3901,2.42
617139,53,3843,2.37
617139,54,3624,2.18
617139,55,3479,2.05
617139,56,3554,2.12
617139,57,3428,2.01
617139,58,3223,1.83
617139,59,3130,1.75
617139,60,3056,1.68
617139,61,3025,1.65
617139,62,2967,1.60
617139,63,2895,1.54
617139,64,2950,1.59
617139,65,2929,1.57
617139,66,2862,1.51
617139,67,2811,1.47
617139,68,2837,1.49
617139,69,2911,1.55
617139,70,2919,1.56
617139,71,2863,1.51
617139,72,2823,1.48
617139,73,2799,1.46
617139,74,3650,2.20
617139,75,7381,5.47
617139,76,8509,6.46
617139,77,9209,7.08
617139,78,9690,7.50
617139,79,10394,8.12
617139,80,11073,8.71
617139,81,10971,8.62
617139,82,8615,6.56
617139,83,8154,6.15
617139,84,7944,5.97
617139,85,7805,5.85
617139,86,7413,5.50
617139,87,7178,5.30
617139,88,6841,5.00
617139,89,5920,4.19
617139,90,5408,3.74
617139,91,5577,3.89
617139,92,5576,3.89
617139,93,5499,3.82
617139,94,5268,3.62
617139,95,5207,3.57
617139,96,5262,3.62
617139,97,5336,3.68
617139,98,4931,3.33
617139,99,4828,3.24
617139,100,4865,3.27
617139,101,5218,3.58
617139,102,5555,3.87
617139,103,6268,4.50
617139,104,6783,4.95
617139,105,7195,5.31
617139,106,7512,5.59
617139,107,7765,5.81
617139,108,8097,6.10
617139,109,8054,6.06
617139,110,7436,5.52
617139,111,7257,5.37
617139,112,7096,5.22
617139,113,6863,5.02
617139,114,6702,4.88
617139,115,6374,4.59
617139,116,6206,4.44
617139,117,6106,4.36
617139,118,5862,4.14
617139,119,5559,3.88
617139,120,5495,3.82
222165,30,13667,5.05
222165,31,13073,4.79
222165,32,12569,4.56
222165,33,12544,4.55
222165,34,12870,4.70
222165,35,12831,4.68
222165,36,12727,4.63
222165,37,13332,4.90
222165,38,13237,4.86
222165,39,13094,4.80
222165,40,12490,4.53
222165,41,11779,4.21
222165,42,11315,4.01
222165,43,10860,3.81
222165,44,9630,3.26
222165,45,9219,3.08
222165,46,9115,3.03
222165,47,9135,3.04
222165,48,8864,2.92
222165,49,8783,2.89
222165,50,8720,2.86
222165,51,8608,2.81
222165,52,8502,2.76
222165,53,8195,2.63
222165,54,7932,2.51
222165,55,10173,3.50
222165,56,10903,3.83
222165,57,10941,3.84
222165,58,10954,3.85
222165,59,10943,3.84
222165,60,10934,3.84
222165,61,10957,3.85
222165,62,8653,2.83
222165,63,75654,32.49
222165,64,205600,90.01
222165,65,243025,106.58
222165,66,260096,114.14
222165,67,271491,119.18
222165,68,279231,122.61
222165,69,284621,124.99
222165,70,220802,96.74
222165,71,94336,40.76
222165,72,60148,25.63
222165,73,45515,19.15
222165,74,35998,14.94
222165,75,29873,12.22
222165,76,25775,10.41
222165,77,23101,9.23
222165,78,28473,11.60
222165,79,32089,13.20
222165,80,31909,13.13
222165,81,31443,12.92
222165,82,30841,12.65
222165,83,30315,12.42
222165,84,30228,12.38
222165,85,22362,8.90
222165,86,16007,6.09
222165,87,14180,5.28
222165,88,13186,4.84
222165,89,12420,4.50
222165,90,11804,4.23
222165,91,10730,3.75
222165,92,9768,3.32
222165,93,9387,3.16
222165,94,9157,3.05
222165,95,9150,3.05
222165,96,9029,3.00
222165,97,9030,3.00
222165,98,8938,2.96
222165,99,9005,2.99
222165,100,8894,2.94
222165,101,8583,2.80
222165,102,10863,3.81
222165,103,11160,3.94
222165,104,11093,3.91
222165,105,11137,3.93
222165,106,11009,3.87
222165,107,11088,3.91
222165,108,11208,3.96
222165,109,8662,2.83
222165,110,8112,2.59
222165,111,7945,2.52
222165,112,7848,2.47
222165,113,8046,2.56
222165,114,8069,2.57
222165,115,7991,2.54
222165,116,7792,2.45
222165,117,7854,2.48
222165,118,7780,2.44
222165,119,7785,2.45
222165,120,7517,2.33
174716,30,5757,0.68
174716,31,5652,0.65
174716,32,5528,0.62
174716,33,5429,0.59
174716,34,5369,0.57
174716,35,5371,0.57
174716,36,5360,0.57
174716,37,5332,0.56
174716,38,5313,0.55
174716,39,5307,0.55
174716,40,5204,0.52
174716,41,5166,0.51
174716,42,5644,0.65
174716,43,5934,0.73
174716,44,5876,0.72
174716,45,5833,0.71
174716,46,5845,0.71
174716,47,6744,0.97
174716,48,7058,1.06
174716,49,6741,0.97
174716,50,6425,0.88
174716,51,6474,0.89
174716,52,6505,0.90
174716,53,6642,0.94
174716,54,6587,0.93
174716,55,6441,0.88
174716,56,6265,0.83
174716,57,6274,0.83
174716,58,6351,0.86
174716,59,6301,0.84
174716,60,6066,0.77
174716,61,6312,0.85
174716,62,6272,0.83
174716,63,6579,0.92
174716,64,7066,1.07
174716,65,7127,1.08
174716,66,7117,1.08
174716,67,7251,1.12
174716,68,7366,1.15
174716,69,7231,1.11
174716,70,6900,1.02
174716,71,6576,0.92
174716,72,6676,0.95
174716,73,6639,0.94
174716,74,6729,0.97
174716,75,5652,0.65
174716,76,5821,0.70
174716,77,5901,0.73
174716,78,5768,0.69
174716,79,5476,0.60
174716,80,5770,0.69
174716,81,5957,0.74
174716,82,5968,0.74
174716,83,6047,0.77
174716,84,6313,0.85
174716,85,7237,1.12
174716,86,8038,1.35
174716,87,8166,1.39
174716,88,8562,1.50
174716,89,9154,1.68
174716,90,8952,1.62
174716,91,8723,1.55
174716,92,7838,1.29
174716,93,7158,1.09
174716,94,6856,1.00
174716,95,6153,0.80
174716,96,5517,0.61
174716,97,5378,0.57
174716,98,5412,0.58
174716,99,5392,0.58
174716,100,5332,0.56
174716,101,5320,0.56
174716,102,5341,0.56
174716,103,5319,0.56
174716,104,5557,0.62
174716,105,5376,0.57
174716,106,5335,0.56
174716,107,5217,0.53
174716,108,5067,0.48
174716,109,4893,0.43
174716,110,4807,0.41
174716,111,4540,0.33
174716,112,4909,0.44
174716,113,4793,0.40
174716,114,4805,0.40
174716,115,4847,0.42
174716,116,5108,0.49
174716,117,5665,0.66
174716,118,7356,1.15
174716,119,7035,1.06
174716,120,7062,1.06
505104,30,3087,1.29
505104,31,3019,1.24
505104,32,2940,1.18
505104,33,2851,1.11
505104,34,2752,1.04
505104,35,2643,0.96
505104,36,2618,0.94
505104,37,2543,0.88
505104,38,2514,0.86
505104,39,2502,0.85
505104,40,2473,0.83
505104,41,2424,0.80
505104,42,2366,0.75
505104,43,2259,0.67
505104,44,2319,0.72
505104,45,2294,0.70
505104,46,2320,0.72
505104,47,2309,0.71
505104,48,2295,0.70
505104,49,2320,0.72
505104,50,2330,0.73
505104,51,2247,0.67
505104,52,2272,0.68
505104,53,2234,0.66
505104,54,2248,0.67
505104,55,2250,0.67
505104,56,2232,0.65
505104,57,2232,0.65
505104,58,2298,0.70
505104,59,2262,0.68
505104,60,2291,0.70
505104,61,2345,0.74
505104,62,2370,0.76
505104,63,2381,0.76
505104,64,2700,1.00
505104,65,2646,0.96
505104,66,2692,0.99
505104,67,2633,0.95
505104,68,2565,0.90
505104,69,2540,0.88
505104,70,2524,0.87
505104,71,2179,0.61
505104,72,2161,0.60
505104,73,2083,0.54
505104,74,2082,0.54
505104,75,2086,0.55
505104,76,2081,0.54
505104,77,2186,0.62
505104,78,2208,0.64
505104,79,2268,0.68
505104,80,2317,0.72
505104,81,2301,0.71
505104,82,2247,0.67
505104,83,2195,0.63
505104,84,2059,0.53
505104,85,2073,0.54
505104,86,1991,0.48
505104,87,1947,0.44
505104,88,1928,0.43
505104,89,2008,0.49
505104,90,2051,0.52
505104,91,2089,0.55
505104,92,2093,0.55
505104,93,2149,0.59
505104,94,2217,0.64
505104,95,2273,0.68
505104,96,2395,0.77
505104,97,2524,0.87
505104,98,2565,0.90
505104,99,2574,0.91
505104,100,2598,0.93
505104,101,2573,0.91
505104,102,2845,1.11
505104,103,2788,1.07
505104,104,2825,1.09
505104,105,2919,1.16
505104,106,3027,1.24
505104,107,3044,1.26
505104,108,3076,1.28
505104,109,2883,1.14
505104,110,2924,1.17
505104,111,2843,1.11
505104,112,2775,1.06
505104,113,2715,1.01
505104,114,2718,1.01
505104,115,2773,1.05
505104,116,2773,1.05
505104,117,3063,1.27
505104,118,3111,1.31
505104,119,3160,1.34
505104,120,3179,1.36
278513,30,5013,1.18
278513,31,4855,1.11
278513,32,4738,1.06
278513,33,4576,0.99
278513,34,4897,1.13
278513,35,4800,1.09
278513,36,4670,1.03
278513,37,4495,0.95
278513,38,4563,0.98
278513,39,5208,1.26
278513,40,5972,1.60
278513,41,5646,1.45
278513,42,5761,1.50
278513,43,5932,1.58
278513,44,6269,1.72
278513,45,6460,1.81
278513,46,5853,1.54
278513,47,5233,1.27
278513,48,5680,1.47
278513,49,5822,1.53
278513,50,5814,1.53
278513,51,5579,1.42
278513,52,5476,1.38
278513,53,5625,1.44
278513,54,5699,1.48
278513,55,5235,1.28
278513,56,4939,1.15
278513,57,4824,1.10
278513,58,4802,1.09
278513,59,4568,0.99
278513,60,4274,0.86
278513,61,4089,0.78
278513,62,4085,0.78
278513,63,4069,0.77
278513,64,4013,0.74
278513,65,3917,0.70
278513,66,4394,0.91
278513,67,4406,0.91
278513,68,4326,0.88
278513,69,4180,0.82
278513,70,5030,1.19
278513,71,5142,1.23
278513,72,5138,1.23
278513,73,4653,1.02
278513,74,4550,0.98
278513,75,4452,0.93
278513,76,4371,0.90
278513,77,3363,0.46
278513,78,3116,0.35
278513,79,2992,0.30
278513,80,2907,0.26
278513,81,2880,0.25
278513,82,2810,0.22
278513,83,2750,0.20
278513,84,2736,0.19
278513,85,2757,0.20
278513,86,2888,0.26
278513,87,2878,0.25
278513,88,2881,0.25
278513,89,2898,0.26
278513,90,2909,0.26
278513,91,3157,0.37
278513,92,3123,0.36
278513,93,3014,0.31
278513,94,3073,0.34
278513,95,3038,0.32
278513,96,3009,0.31
278513,97,3221,0.40
278513,98,3161,0.37
278513,99,3180,0.38
278513,100,3192,0.39
278513,101,3540,0.54
278513,102,4112,0.79
278513,103,4374,0.90
278513,104,4195,0.82
278513,105,3981,0.73
278513,106,3969,0.72
278513,107,4416,0.92
278513,108,4014,0.74
278513,109,3448,0.50
278513,110,3300,0.43
278513,111,3315,0.44
278513,112,3294,0.43
278513,113,3254,0.41
278513,114,2788,0.21
278513,115,2878,0.25
278513,116,2927,0.27
278513,117,2831,0.23
278513,118,2789,0.21
278513,119,2784,0.21
278513,120,2820,0.23
2017883,30,5908,8.67
2017883,31,5825,8.53
2017883,32,5681,8.30
2017883,33,5448,7.92
2017883,34,5112,7.37
2017883,35,4779,6.82
2017883,36,4656,6.62
2017883,37,4391,6.19
2017883,38,4103,5.72
2017883,39,3912,5.40
2017883,40,3766,5.16
2017883,41,3679,5.02
2017883,42,3582,4.86
2017883,43,3508,4.74
2017883,44,3437,4.63
2017883,45,4714,6.72
2017883,46,5166,7.45
2017883,47,5302,7.68
2017883,48,5359,7.77
2017883,49,5312,7.69
